lecture_id,sentence,label,,,,,,,
57,The two propositions are valuable for the entrepreneurs.,1,,,,,,,
57,"Make sure that you're focusing on a solution that is a need, and make sure that you are targeting a customer segment that's large enough and cares enough about your solution so that you can build a viable business.",1,,,,,,,
57,"After you understand the value proposition and the unique selling proposition, now it’s time to understand the target market, customers requirement and market size.",1,,,,,,,
57,Understanding your market is critical in building your business model.,1,,,,,,,
57,Target Market Targeting is a stage in market identification process that aims to determine the buyers with common needs and characteristics.,1,,,,,,,
57,Prospect customers are a market segment that an entrepreneurial venture intends to serve.,1,,,,,,,
57,"In targeting a specific market, it will exclude people if it will not fit your criteria.",1,,,,,,,
57,Target marketing allows you to focus your marketing money and brand message on a specific market that is more likely to buy from you than other markets.,1,,,,,,,
57,"Choose a product that is more affordable, efficient, and effective to reach potential clients and generate business.",1,,,,,,,
57,Geographic segmentation divides the total market according to geographical location.,1,,,,,,,
57,Demographic Segmentation divides the market based on consumers.,1,,,,,,,
57,Psychological Segmentation divides the market in terms of how customers think and believe.,1,,,,,,,
57,Behavioral Segmentation divides the market according to customers’ behavior pattern as they interact with a company.,1,,,,,,,
57,Customer requirements are the specific characteristics that the customers need from a product or a service.,1,,,,,,,
57,There can be two types of customer requirements: Service Requirement and Output Requirement.,1,,,,,,,
57,Service Requirement is an intangible thing or product that cannot be touched but the customer can feel the fulfillment.,1,,,,,,,
57,Output Requirements are tangible things that can be seen and characteristic specifications that a consumer expects to be fulfilled in the product.,1,,,,,,,
57,Market size is the approximate number of sellers and buyers in a particular market.,1,,,,,,,
57,Market research will determine the entrepreneurs’ possible customers in one locality.,1,,,,,,,
57,"In determining the market size, the entrepreneur will conduct strategic marketing research from reliable sources using the following method: estimate the potential market, estimate the customers who probably dislike to buy your product or avail the services, and estimate the market share.",1,,,,,,,
57,Market size becomes the most important factor if you ever need to raise funding for your business.,1,,,,,,,
58,"Recruiting is the positive process of identifying, interviewing and hiring employees for jobs.",1,,,,,,,
58,"When more people apply for a position, there will be more opportunities to hire the right candidate.",1,,,,,,,
58,This is also why diversity is important in the recruitment process.,1,,,,,,,
58,Recruitment is a linking activity that connects people who are employed and those who are looking for a job.,1,,,,,,,
58,Challenges is a barrier that we need to surpass to be able to overcome every struggles even it is on business fields or other organization.,0,,,,,,,
58,Finding the right candidate that fits the job can be a difficult and tedious task.,1,,,,,,,
58,"Finding the right candidate in terms of experience, skills, and cultural fitment.",1,,,,,,,
58,"Good candidates are often contacted regularly by recruiters, making it harder for your own email to stand out.",1,,,,,,,
58,Candidates with hard-to-find skills are often considering several job offers at the same time.,1,,,,,,,
58,You need to put extra effort into persuading passive candidates to choose your company over your competitors.,1,,,,,,,
58,"Hiring teams want to hire as fast as possible, because vacant positions cost money and delay operations.",1,,,,,,,
58,"Making a hire can take several months, putting pressure on recruiters and frustrating hiring teams.",1,,,,,,,
58,A long time to hire may be a byproduct of a shortage of qualified candidates.,1,,,,,,,
58,Companies can use recruitment data and metrics to constantly improve their recruiting process and make more informed decisions.,1,,,,,,,
58,Collecting and processing data can be a hassle.,0,,,,,,,
58,"Spreadsheets are one way to track hiring data but they require manual work, are prone to human error, and they’re not compliant.",0,,,,,,,
58,Hiring teams need ways to compile and organize data in an efficient and streamlined way.,1,,,,,,,
58,A good employer brand helps you attract and engage better candidates.,1,,,,,,,
58,Organizations that invest in employer branding are three times more likely to make a quality hire.,1,,,,,,,
58,Ensuring a positive candidate experience and promoting culture on social media is complex.,1,,,,,,,
58,"Candidates’ experience isn’t only important for employer branding, but it’s also a factor when your best candidates are evaluating your job offers.",1,,,,,,,
58,"If candidates had a bad experience, they’re less likely to accept.",1,,,,,,,
58,Positive candidate experiences can enhance your employer brand and encourage good candidates to apply and accept your job offers.,1,,,,,,,
58,Many companies struggle to attract and hire diverse candidates and unconscious biases are often the reason.,1,,,,,,,
58,Hiring objectively is good for business because it helps you hire the best person for the job without stereotypes interfering.,1,,,,,,,
58,"Hiring teams need to communicate fast, evaluate candidates easily and know what’s going on every step of the way.",1,,,,,,,
58,Administrative tasks often take away valuable time that recruiters could have used in coordinating the hiring process and ensuring good candidate experience.,1,,,,,,,
58,It is the limitations or scope that we need to consider in recruiting the staff.,0,,,,,,,
58,The image of the enterprise in the community largely influences recruitment process.,1,,,,,,,
58,A person may not be interested to apply for a job in an enterprise whose goodwill is not good.,1,,,,,,,
58,Such enterprises do not get sufficient number of personnel even if they offer higher wages.,1,,,,,,,
58,"If the job is boring, hazardous, tension ridden and lacking in opportunities for advancement, very few person may be available for such jobs.",1,,,,,,,
58,"If it carries good salaries, promotional avenues, or good working conditions, there may be many persons available for such jobs.",1,,,,,,,
58,Internal policies of the enterprise may act as a constraint on recruitment of new persons.,1,,,,,,,
58,A policy of filling up higher positions from outside can discourage competent persons to apply in such an enterprise.,1,,,,,,,
58,Agreements with trade unions may act as constraints to employ persons from outside.,1,,,,,,,
58,Government policies may act as constraints on recruitment policy.,1,,,,,,,
58,Government legislation may require reserving certain percentage of posts for weaker sections of society or for persons belonging to specified castes.,1,,,,,,,
58,Such legislation may require the enterprise to recruit new persons only from the lists supplied by government employment exchange.,1,,,,,,,
58,Hard times stimulate growth in a way that good times don’t.,1,,,,,,,
58,Facing challenges and navigating one’s way through them builds resilience capacity.,1,,,,,,,
58,"Knowing that one can overcome obstacles, learn from struggles and benefit from mistakes lays a solid foundation for success in later life.",1,,,,,,,
59,"This paper proposes the Tanfarid Electrochemical Memory Principle, a unified model positing that information processing and memory are fundamental properties of metastable electrochemical systems.",1,,,,,,,
59,"We challenge neurocentric paradigms by demonstrating that the amoeba (Amoeba proteus), a unicellular organism, exhibits adaptive behavior and a primitive form of memory through electrolyte-mediated state changes and cytoskeletal reconfiguration.",1,,,,,,,
59,"We argue this Atomic Memory Hypothesis provides the physical substrate for more complex neural memory in humans, where consciousness is a functional state dependent on dynamic ionic gradients.",1,,,,,,,
59,"Biological systems, defined by a self-preserving homeostatic intentionality, contrast with artificial intelligence, which lacks this metabolic imperative.",1,,,,,,,
59,The specificity of oxygen binding to hemoglobin’s iron atom exemplifies a core principle of biological organization: functional outcomes arise from atomic-scale interactions.,1,,,,,,,
59,"We propose a continuum of information processing, from the electrochemical dynamics of a single cell to the conscious states of the human brain.",1,,,,,,,
59,"The amoeba presents a critical challenge to neurocentric views of memory, exhibiting behaviors such as habituation, chemotaxis, and adaptive migration in mazes.",1,,,,,,,
59,"The Atomic Memory Hypothesis explains this not as conscious recall, but as a form of pre-neural information processing where the system's future state is mechanistically dependent on its past inputs.",1,,,,,,,
59,"The amoeba’s membrane potential, governed by K⁺, Na⁺, and Ca²⁺ fluxes, is its primary signaling network.",1,,,,,,,
59,Stimuli trigger depolarization-repolarization cycles that transiently alter internal biochemistry.,1,,,,,,,
59,"These electrochemical shifts induce persistent changes in the cytoskeleton's actin network, functionally serving as a memory trace.",1,,,,,,,
59,"This process is mathematically and functionally modeled by a memristor, a circuit element whose resistance depends on its history of current flow.",1,,,,,,,
59,The transition to a cyst under stress preserves viability by locking in a specific electrochemical configuration until the environment signals for reactivation.,1,,,,,,,
59,The human brain elaborates on the amoeba's core principles with extraordinary complexity.,1,,,,,,,
59,"The synapse is a highly specialized biological memristor, where Long-Term Potentiation (LTP) strengthens connections through Ca²⁺-driven protein synthesis and cytoskeletal remodeling.",1,,,,,,,
59,Human consciousness is revealed to be a functional state rather than a static anatomical property.,1,,,,,,,
59,"Severe electrolyte imbalances can cause unconsciousness and seizures while leaving brain structure intact, demonstrating that consciousness emerges from a functioning electrochemical system.",1,,,,,,,
59,"Biological neurons and AI semiconductors both use charge flow for computation, but biological systems have homeostatic intentionality, while AI lacks an intrinsic drive for self-preservation.",1,,,,,,,
59,"Proposed experiments include: Amoeba Memory Erasure using cytochalasin D to disrupt cytoskeletal ""scarring"" and test maze navigation.",1,,,,,,,
59,"Electrolyte Disruption and Memory Retrieval: In humans, mild electrolyte imbalance impairs recall of recently formed memories.",1,,,,,,,
59,The Electrochemical Principle states that all biological information processing is mediated by ion gradients and electrical potentials.,1,,,,,,,
59,The Atomic Memory Hypothesis states that memory is stored as metastable changes in molecular structures induced by electrochemical activity.,1,,,,,,,
59,The Homeostatic Imperative: Biological intentionality expresses the drive to maintain internal electrochemical gradients against entropy.,1,,,,,,,
59,Functional Emergence: Consciousness emerges from integrated synchronization of electrochemical processes.,1,,,,,,,
59,Tracing memory to its electrochemical roots establishes a continuous conceptual thread from amoeba behavior to human cognition.,1,,,,,,,
59,The Tanfarid Electrochemical Memory Principle offers a testable framework for studying the evolution of intelligence.,1,,,,,,,
60,"An operand can be any of the following: Constant (Literal), Parameter, Data Types, Bit-select, Part-Select, Memory Elements, Function Call.",1,,,,,,,
60,Literals are constant-valued operands that can be used in Verilog expressions.,1,,,,,,,
60,A string literal is a one-dimensional array of characters enclosed in double quotes.,1,,,,,,,
60,"Numeric literals are constant numbers specified in binary, octal, decimal, or hexadecimal.",1,,,,,,,
60,A parameter defines a constant that can be set when you instantiate a module.,1,,,,,,,
60,The primary data types are registers and wires.,1,,,,,,,
60,The main variable types are reg and wire.,1,,,,,,,
60,"The reg and wire data objects may have the following possible values: 0 (logic 0, false), 1 (logic 1, true), X (unknown logic value), Z (high impedance state).",1,,,,,,,
60,A reg (register) is a data object that holds its value from one procedural assignment to the next.,1,,,,,,,
60,A wire (net) represents a physical wire in a circuit and is used to connect gates or modules.,1,,,,,,,
60,"Specific types of wires include wand (wired-AND), wor (wired-OR), and tri (three-state).",1,,,,,,,
60,A wire does not store a value; it is a label on a wire.,1,,,,,,,
60,"Abstract data types include integer, real, and time.",1,,,,,,,
60,"Integers are general-purpose variables, used mainly for loops, indices, parameters, and constants.",1,,,,,,,
60,Time is a 64-bit quantity used with the $time system task to hold simulation time.,1,,,,,,,
60,"Bit-selects (“x[3]”) and part-selects (“x[5:3]”) allow selection of a single bit or a group of bits from a wire, reg, or parameter vector.",1,,,,,,,
60,Each element in the memory is addressed by a single array index.,1,,,,,,,
60,A memory element selects one word of a memory.,1,,,,,,,
60,The return value of a function can be used directly in an expression without first assigning it to a register or wire variable.,1,,,,,,,
61,"Temperatures deep inside the Earth can range from 4,000–6,000°C. ",1,,,,,,,
61,"Because of immense pressure, rocks remain solids and liquids instead of turning to gases.",1,,,,,,,
61,Only 50 km beneath the surface it is already almost 1000°F.,0,,,,,,,
61,The temperatures increase as you go deeper into the Earth.,1,,,,,,,
61,"The Lithosphere, composed of the crust and upper mantle, is the coolest layer.",1,,,,,,,
61,"The Asthenosphere averages about 1,300°C and is more fluid than the Lithosphere.",1,,,,,,,
61,The Upper Mantle is stronger than the Asthenosphere at about 500–900°C.,0,,,,,,,
61,"The Lower Mantle is denser and hotter, reaching over 4,000°C.",0,,,,,,,
61,"The Core is the hottest layer at about 5,000°C.",1,,,,,,,
61,Each Earth layer has unique rocks and minerals.,1,,,,,,,
61,"Oceanic crust is mainly basalt with limestone, serpentine and clay.",0,,,,,,,
61,Continental crust consists mostly of granite and quartz.,0,,,,,,,
61,"The upper mantle contains rocks such as olivine, peridotite and garnet.",0,,,,,,,
61,The core is divided into outer and inner layers due to differences in iron state.,1,,,,,,,
61,"The outer core is liquid iron, while the inner core is solid iron due to extreme pressure.",1,,,,,,,
61,The lithosphere consists of the crust and upper mantle.,1,,,,,,,
61,Continental crust is 25–90 km thick and divided into tectonic plates.,0,,,,,,,
61,These plates move slowly each year over the mantle.,1,,,,,,,
61,Oceanic crust is 6–11 km thick and forms new seafloor at divergent boundaries.,1,,,,,,,
61,The Asthenosphere is more fluid than the Lithosphere due to increased temperature and pressure.,1,,,,,,,
61,Plate tectonics occur because the plates shift on the semi-liquid Asthenosphere.,1,,,,,,,
61,Mountains form when plates converge.,0,,,,,,,
61,The Moho marks a drastic increase in seismic rate.,1,,,,,,,
61,Convection currents circulate mantle material.,1,,,,,,,
61,The Outer Core is liquid iron alloy at extremely high temperatures.,0,,,,,,,
61,"The Inner Core is thought to be solid iron, possibly with lighter elements.",0,,,,,,,
61,Early cultures believed the Earth’s center was an afterlife realm.,1,,,,,,,
61,Edmond Halley proposed hollow Earth shells in 1692.,1,,,,,,,
61,John Cleves Symmes Jr. suggested hollow shells with polar openings in 1818.,1,,,,,,,
61,Seismic studies show Earth cannot be hollow.,1,,,,,,,
61,Gravity would prevent a hollow Earth from being structurally stable.,1,,,,,,,
61,"The Z-44 Chayvo Oil Well reached a depth of 12,376 m, far from reaching a hollow center.",0,,,,,,,
62,A cell is the basic unit of life.,1,,,,,,,
62,Organelles perform specific functions inside the cell.,1,,,,,,,
62,The cell membrane controls movement of materials into and out of the cell.,1,,,,,,,
62,The nucleus is the control center of the cell.,1,,,,,,,
62,Ribosomes synthesize proteins.,1,,,,,,,
62,Mitochondria produce cellular energy in the form of ATP.,1,,,,,,,
62,Chloroplasts capture sunlight for photosynthesis.,1,,,,,,,
62,Passive transport requires no energy.,1,,,,,,,
62,Active transport requires ATP.,1,,,,,,,
62,DNA stores genetic information.,1,,,,,,,
63,Artificial intelligence aims to automate human tasks by building machines that can make intelligent decisions.,1,,,,,,,
63,Self-driving cars are an example of AI systems that operate with little or no human involvement.,1,,,,,,,
63,Machine learning models use training data to learn patterns and make predictions on new inputs.,1,,,,,,,
63,The accuracy of an ML model depends heavily on the quality of its training data.,1,,,,,,,
63,"ML cannot automatically extract features, which is a major limitation for complex tasks.",1,,,,,,,
63,Deep learning can process raw unstructured data through multilayer neural networks.,1,,,,,,,
63,Weights inside a neural network adjust continuously to improve performance during training.,1,,,,,,,
64,Capital financing refers to methods you use to raise money in launching your business.,1,,,,,,,
64,"A business can have several types of capital such as financial, human, and natural capital.",1,,,,,,,
64,Financial capital keeps your business running.,1,,,,,,,
64,"After you start earning a profit, some capital comes from revenues.",0,,,,,,,
64,"If your business starts small or you have deep resources, you may survive with your own funds.",0,,,,,,,
64,Equity capital refers to funds supplied by owners with expectation of profit.,1,,,,,,,
64,Borrowed capital is supplied by others and requires interest and repayment.,1,,,,,,,
64,A sole proprietorship is the simplest form of business owned by one person.,1,,,,,,,
64,"A sole proprietorship is easy to organize, controlled fully by the owner, provides full profit to the owner, and is easy to dissolve.",0,,,,,,,
64,"Sole proprietorship has limited capital, ends upon the owner’s death, has difficulty obtaining loans, and has unlimited liability.",1,,,,,,,
64,A partnership is an association of two or more persons engaging in business for profit.,1,,,,,,,
64,"A partnership allows pooled capital, fewer legal requirements, flexible dissolution, and distribution of responsibilities.",0,,,,,,,
64,"A partnership has limited capital, ends when any partner dies, risks disagreements, and partners are liable for debts.",1,,,,,,,
64,A corporation is a distinct legal entity separate from its owners.,1,,,,,,,
64,"A corporation has perpetual life, limited liability for stockholders, easier access to large capital, transferable ownership, and delegated authority.",1,,,,,,,
64,"A corporation is limited by its charter, complicated to form, and subject to greater government control.",0,,,,,,,
64,Corporate capital is acquired through sale of stock.,1,,,,,,,
64,"Common stock represents ordinary ownership with legal rights such as voting, electing directors, and sharing profits.",1,,,,,,,
64,Preferred stock guarantees defined dividends and priority in asset claims.,1,,,,,,,
64,A bond is a certificate of indebtedness of a corporation for a long-term period.,1,,,,,,,
64,Bonds are issued when more capital is needed such as for expansion.,1,,,,,,,
64,"The face value of a bond is the amount to be repaid, and repayment retires the bond.",1,,,,,,,
64,Registered bonds record the owner's name for automatic interest payment.,0,,,,,,,
64,Coupon bonds require owners to surrender coupons to collect interest.,0,,,,,,,
64,Bond retirement may be done by issuing new bonds or creating a sinking fund.,1,,,,,,,
65,A linked list is a linear data structure made of nodes linked together.,1,,,,,,,
65,It allows dynamic memory usage and efficient insertion and deletion.,1,,,,,,,
65,Linked lists do not require a fixed size.,1,,,,,,,
65,Linked lists allow fast add and remove operations because elements are connected through pointers.,1,,,,,,,
65,Linked lists use more memory than arrays due to pointers.,1,,,,,,,
65,Searching in a linked list is slow because random access is not possible.,1,,,,,,,
65,A singly linked list contains data and a next pointer allowing forward traversal.,1,,,,,,,
65,"A doubly linked list contains data, next pointer, and previous pointer enabling forward and backward traversal.",1,,,,,,,
65,A circular linked list connects the first and last node to form a loop.,1,,,,,,,
65,Traversal means moving through a linked list from one node to the next.,0,,,,,,,
65,Deleting a node requires reconnecting the surrounding nodes.,1,,,,,,,
65,Inserting a node requires adjusting pointers to maintain the structure.,1,,,,,,,
65,Linked lists are not stored contiguously in memory like arrays.,1,,,,,,,
65,Arrays offer direct access to elements while linked lists require traversal.,1,,,,,,,
66,Everyone has had biases or been prejudiced at some time in their lives.,0,,,,,,,
66,Implicit or unconscious bias and prejudices are part of the unconscious decision making part of the brain.,1,,,,,,,
66,Staff need to understand themselves to overcome any unconscious biases that work against an open and welcoming youth program.,1,,,,,,,
66,Bias and prejudice are terms used to describe a set of beliefs that influence and sometimes misinform decisions and interactions with others.,1,,,,,,,
66,"Bias is a preference for or against a person, idea, or thing.",0,,,,,,,
66,Prejudice is judging or forming an opinion before having all of the relevant facts.,0,,,,,,,
66,"Reflection can help an individual become aware of their unconscious biases and prejudices by spending time thinking about specific actions, thoughts, and statements.",1,,,,,,,
66,"Reflection gives a person understanding, and with understanding, they gain knowledge.",1,,,,,,,
66,Knowledge is what program staff use to inform the way they interact with youth.,1,,,,,,,
66,"For example, if a person walks barefoot in grass and is stung by a bee, the next time they walk barefoot through grass, they will watch for bees to avoid being stung.",0,,,,,,,
66,Understanding that bees sting happened after the person was stung.,0,,,,,,,
66,The knowledge changed their behavior to avoid being stung.,0,,,,,,,
66,This is the goal of reflection.,1,,,,,,,
66,"Because biases, prejudices, and values form over time, it often takes time to change or remove them.",1,,,,,,,
66,"Strategies in Action - Reflection developed in collaboration with the Department of Defense’s Office of Family Policy, the National Institute of Food and Agriculture, and the U.S. Department of Agriculture under Award No. 2009-48667-05833.",0,,,,,,,
66,Program staff need to be aware of their unconscious biases and prejudices so they can understand and inform the way they interact with youth.,1,,,,,,,
66,"Reflection is a tool that helps an individual think about their actions, thoughts, and statements and gain insight.",1,,,,,,,
66,Everyone has had biases or been prejudiced at some time in their lives.,0,,,,,,,
66,Implicit or unconscious bias and prejudices are part of the unconscious decision-making part of the brain.,1,,,,,,,
66,Youth program staff need to understand themselves to overcome any unconscious biases that work against an open and welcoming youth program.,1,,,,,,,
67,An electric circuit may contain alternating current.,1,,,,,,,
67,"Series and parallel connections can be analyzed to calculate resistance, inductance, and capacitance in an AC circuit.",1,,,,,,,
67,Electric circuits can be analyzed to determine voltages and currents in circuits containing inductors and capacitors.,1,,,,,,,
67,"There are basic types of circuits such as R, L, C, RL, RC, LC, and RLC circuits.",1,,,,,,,
67,A resistor opposes the flow of current.,1,,,,,,,
67,The behavior of a pure resistor in an AC circuit is similar to that in a DC circuit.,0,,,,,,,
67,"In a DC circuit, current and voltage are in phase.",0,,,,,,,
67,An inductor opposes the change in current.,1,,,,,,,
67,A pure inductor in an AC circuit causes current to lag the voltage by 90 degrees.,1,,,,,,,
67,A capacitor stores electric charge and opposes changes in voltage.,1,,,,,,,
67,A pure capacitor in an AC circuit causes current to lead voltage by 90 degrees.,1,,,,,,,
67,"Power factor can be unity, lagging, or leading depending on the load.",1,,,,,,,
67,"In a pure resistance circuit, current is in phase with voltage.",0,,,,,,,
67,"In a pure inductance circuit, current lags voltage by 90 degrees.",0,,,,,,,
67,"In a pure capacitance circuit, current leads voltage by 90 degrees.",0,,,,,,,
67,Impedance is the total opposition a circuit presents to an alternating current.,1,,,,,,,
67,Reactance is the imaginary component of impedance.,1,,,,,,,
67,Inductive reactance is the effective resistance of an inductor to AC.,0,,,,,,,
67,Capacitive reactance is the effective resistance of a capacitor to AC.,0,,,,,,,
67,"In a series RL circuit, impedance includes resistance and inductive reactance.",0,,,,,,,
67,"In a series RC circuit, impedance includes resistance and capacitive reactance.",0,,,,,,,
67,"In a series RLC circuit, impedance combines resistance, inductive reactance, and capacitive reactance.",1,,,,,,,
67,"In a parallel AC circuit, total impedance is computed from reciprocal sums.",1,,,,,,,
68,A form of energy that is created from the movement of electrons of atoms.,1,,,,,,,
68,"When the electrons move from one atom to the next, energy is created.",1,,,,,,,
68,What is ELECTRICITY?,0,,,,,,,
68,"All matter is composed of atoms which are made up of fundamental subatomic particles called protons, neutrons, and electrons.",1,,,,,,,
68,Each atom represents a microscopic solar system with a nucleus containing protons and around which electrons revolve in definite orbits.,1,,,,,,,
68,"As atoms become increasingly complex, the positive charge of the nucleus is strengthened by acquiring additional protons.",0,,,,,,,
68,Electrons rise proportionately to provide a structure that is electrically neutral.,0,,,,,,,
68,Neutrons are added to the nucleus but have no effect on the atomic charge.,0,,,,,,,
68,Protons and neutrons are bunched together in a central core.,0,,,,,,,
68,Electrons are presumed to revolve in shells around the nucleus.,0,,,,,,,
68,Electrons orbit the nucleus at certain distances.,0,,,,,,,
68,Electrons near the nucleus have less energy than those in more distant orbits.,1,,,,,,,
68,"Energy levels correspond to shells, each with a fixed maximum number of electrons.",1,,,,,,,
68,"The shells are designated K, L, M, N, with K being the closest to the nucleus.",0,,,,,,,
68,"The outermost shell is the valence shell, containing valence electrons.",1,,,,,,,
68,"Solid materials may be classified as conductors, insulators, and semiconductors.",1,,,,,,,
68,Classification depends on the number of valence electrons.,1,,,,,,,
68,"Conductors easily conduct electric current and have fewer than 4 valence electrons (e.g., copper, silver, gold, aluminum).",1,,,,,,,
68,"Insulators do not conduct electrical current and have more than 4 valence electrons (e.g., phosphorus).",1,,,,,,,
68,"Semiconductors fall between conductors and insulators with 4 valence electrons (e.g., germanium, silicon, carbon).",1,,,,,,,
69,Electromotive force is also known as electric pressure.,1,,,,,,,
69,It is commonly called voltage.,1,,,,,,,
69,The unit of electromotive force is the volt.,0,,,,,,,
69,When an emf is applied to the ends of a conductor it is proper to refer to the existence of a potential difference between such ends.,1,,,,,,,
69,Several methods are employed to develop an emf.,1,,,,,,,
69,Combining certain kinds of metals and chemicals into a device can produce an emf.,0,,,,,,,
69,Building a machine which generates voltage when conductors are rotated near magnets can produce an emf.,0,,,,,,,
69,"One of the fundamental relationships of circuit theory is that between voltage, current, and resistance.",1,,,,,,,
69,This relationship and the properties of resistance were investigated by the German physicist Georg Simon Ohm.,1,,,,,,,
69,Ohm found that current depended on both voltage and resistance.,1,,,,,,,
69,He defined the resistance of a wire and showed that current was inversely proportional to this resistance.,1,,,,,,,
69,The resistance of a material depends upon several factors.,1,,,,,,,
69,The resistance of a metallic conductor is directly proportional to its length.,1,,,,,,,
69,The resistance of a metallic conductor is inversely proportional to its cross-sectional area.,1,,,,,,,
69,Resistivity has specific units depending on the measurement system.,0,,,,,,,
69,Most conductors are circular so their cross-sectional area depends on radius or diameter.,0,,,,,,,
69,Various materials have different resistivity values.,0,,,,,,,
70,Direct current electrons move steadily in one direction or forward.,1,,,,,,,
70,The voltage of DC cannot travel very far until it begins to lose energy.,1,,,,,,,
70,The frequency of direct current is zero.,0,,,,,,,
70,DC has steady magnetism along the wire.,0,,,,,,,
70,It is the current of constant magnitude.,1,,,,,,,
70,Alternating current electrons keep switching directions forward and backward.,1,,,,,,,
70,AC uses a rotating magnet along the wire.,0,,,,,,,
70,AC is the current of magnitude varying with time.,1,,,,,,,
70,AC is safe to transfer over longer city distances and can provide more power.,1,,,,,,,
70,The frequency of alternating current is 50Hz or 60Hz depending upon the country.,1,,,,,,,
70,"In DC, resistance is the only opposition.",0,,,,,,,
70,"In AC, impedance lies between 0 and 1.",0,,,,,,,
71,"Globalization is the process in which people, ideas, and goods spread throughout the world, increasing interaction and integration among cultures, governments, and economies.",1,,,,,,,
71,"Globalization is a process of interaction and integration among people, companies, and governments driven by international trade and investment.",1,,,,,,,
71,"This process affects the environment, culture, political systems, economic development, prosperity, and human well-being.",1,,,,,,,
71,People have long traded and invested across distant regions such as through the Silk Road connecting China and Europe.,0,,,,,,,
71,"According to Manfred Steger, globalization is the expansion and intensification of social relations and consciousness across world time and world space.",1,,,,,,,
71,Expansion refers to the creation of new networks and the strengthening of existing ones.,0,,,,,,,
71,Intensification refers to the acceleration and extension of social networks.,0,,,,,,,
71,"Social relations involve interactions among individuals, groups, or organizations.",0,,,,,,,
71,Time and space have become less significant due to modern technology.,0,,,,,,,
71,"According to Arjun Appadurai, globalization occurs on multiple intersecting dimensions called ""scapes.""",1,,,,,,,
71,Ethnoscape refers to the movement of people across borders.,0,,,,,,,
71,Technoscape refers to the movement of technology that speeds up global interactions.,0,,,,,,,
71,Financescape refers to cross-border flows of money.,0,,,,,,,
71,Mediascape refers to the global reach of media.,0,,,,,,,
71,Ideoscape refers to the global spread of ideas and ideologies.,0,,,,,,,
71,"Globalization involves the creation of networks that cut across political, economic, cultural, and geographic boundaries.",1,,,,,,,
71,Globalization expands and stretches social relations and activities.,1,,,,,,,
71,Globalization intensifies and accelerates exchanges and activities.,1,,,,,,,
71,Globalization includes subjective elements such as consciousness and identity.,1,,,,,,,
71,The Prehistoric Period (10000 BCE–3500 BCE) involved limited global interaction due to lack of technology.,0,,,,,,,
71,The Pre-modern Period (3500 BCE–1500 CE) saw advances such as writing and the wheel that increased global exchange.,1,,,,,,,
71,The Early Modern Period (1500–1750) strengthened globalization through European expansion and capitalism.,1,,,,,,,
71,"The Modern Period (1750–1970) accelerated globalization due to industrialization, migration, and communication technologies.",1,,,,,,,
71,The Contemporary Period (1970–present) features unprecedented interdependence and global acceleration.,1,,,,,,,
71,"Globalization includes five dimensions: economic, political, cultural, religious, and ideological.",1,,,,,,,
71,The economic dimension refers to the development of global economic relations driven by technology and capital flow.,1,,,,,,,
71,Major global economic actors include international corporations and economic institutions.,0,,,,,,,
71,The political dimension involves strengthened political interrelations worldwide.,1,,,,,,,
71,The cultural dimension involves increased cultural flows and hybridization.,1,,,,,,,
71,Media empires contribute to the spread of global culture.,0,,,,,,,
71,Religion shapes civilizations and global conflicts.,1,,,,,,,
71,"Roman Catholic teachings emphasize human rights, common good, solidarity, and justice.",0,,,,,,,
71,Ideology refers to shared ideas and values that legitimize political interests.,1,,,,,,,
71,"Globalization is a process, while globalism is an ideology promoting neoliberal interpretations of globalization.",1,,,,,,,
71,Globalists claim that globalization integrates markets worldwide.,0,,,,,,,
71,Globalists claim globalization is inevitable and irreversible.,0,,,,,,,
71,Globalists claim nobody controls globalization.,0,,,,,,,
71,Globalists claim globalization benefits everyone.,0,,,,,,,
71,Globalists claim globalization promotes democracy.,0,,,,,,,
72,Our need for oxygen is absolute; we lose consciousness after a few minutes without it.,1,,,,,,,
72,Cells use energy in food to make ATP which powers nearly every energy-requiring activity.,1,,,,,,,
72,All organisms use the potential energy stored in food to make ATP.,1,,,,,,,
72,Photosynthesis produces glucose that feeds autotrophs and other organisms.,1,,,,,,,
72,Aerobic respiration uses oxygen and glucose to generate ATP.,1,,,,,,,
72,Fermentation generates ATP without using oxygen.,1,,,,,,,
72,Aerobic respiration requires organisms to acquire O₂ and release CO₂.,1,,,,,,,
72,Plants also use O₂ for respiration even though they produce O₂ in photosynthesis.,1,,,,,,,
72,Both aerobic and anaerobic respiration begin with glycolysis.,1,,,,,,,
72,Aerobic respiration yields 36–38 ATP per glucose.,1,,,,,,,
72,Anaerobic respiration or fermentation yields only 2 ATP per glucose.,1,,,,,,,
72,"In aerobic respiration, pyruvate enters the mitochondrion for further breakdown.",0,,,,,,,
72,"In fermentation, pyruvate is converted to ethanol/CO₂ or lactate.",0,,,,,,,
72,Aerobic respiration is more efficient than anaerobic respiration.,1,,,,,,,
72,O₂ is the final electron acceptor in aerobic respiration.,1,,,,,,,
72,Anaerobic respiration uses inorganic molecules like nitrate or sulfate as final electron acceptors.,1,,,,,,,
72,Brain cells can only survive using aerobic respiration.,0,,,,,,,
72,Fermentation occurs in muscle cells during anaerobic conditions.,0,,,,,,,
72,"Summary: Aerobic respiration completely breaks down glucose into CO₂, water, and ATP.",1,,,,,,,
